Date,Close,High,Low,Open,Volume,sma_10,sma_50,ema_12,ema_26,rsi_14,macd,macd_signal,macd_hist,daily_return,volatility_10,volume_change,price_vs_sma50,direction,ticker
2026-01-09,690.4010009765625,691.6344363504869,685.5368360184962,686.9791831428475,80125500,684.6565307617187,674.98455078125,684.2155755954221,680.4397760516601,73.82827191374793,3.775799543761991,3.354679271857713,0.4211202719042779,0.006613382996888628,0.004753528974508442,0.2515854618614415,0.022839708223646005,0,SPY
2026-01-12,691.4852294921875,692.410366767912,686.979207477028,687.0289310253164,63976000,685.13896484375,675.1794189453125,685.3339838872322,681.2579577879955,70.18559196969593,4.076026099236742,3.4989486373335192,0.5770774619032228,0.00157043300066384,0.004757730090354061,-0.2015525644145746,0.024150337064992478,0,SPY
2026-01-13,690.1026000976562,692.4103433578374,687.6953490317495,691.813478661017,78309700,685.7278381347656,675.4965905761719,686.0676171503743,681.9131164775999,63.44769024874244,4.154500672774361,3.630059044421688,0.5244416283526734,-0.0019995067653818532,0.004625471656697554,0.22404808053019876,0.021622625080943703,0,SPY
2026-01-14,686.7105712890625,688.0633674208381,682.4134005947378,687.347202661372,94676700,686.0610656738281,675.7016882324219,686.1665331717109,682.2684835006713,53.57988171096251,3.89804967103953,3.6836571697452563,0.21439250129427379,-0.004915252903138989,0.004947096368314314,0.20900348232722132,0.01629251968489065,0,SPY
2026-01-15,688.5806884765625,691.7737417111902,687.5959315038539,690.8983886882239,77862000,687.0876098632813,675.918798828125,686.5379416801495,682.7360542396262,52.81987166248984,3.8018874405232737,3.70730322390086,0.09458421662241356,0.0027232975079871657,0.004115557357303002,-0.17760124719175885,0.018732856180934787,0,SPY
2026-01-16,688.0037231445312,690.5800586110835,686.4519720383781,689.9931507530615,79289200,687.9321228027344,676.2850402832031,686.7634465208237,683.1262519362858,52.015478168783126,3.6371945845378377,3.6932814960282556,-0.05608691149041789,-0.000837905189162047,0.004178508874945658,0.018329865659757028,0.017328023190370745,1,SPY
2026-01-20,673.9981689453125,681.1501633341576,672.9934983300664,677.8874730475171,111623300,686.9234802246094,676.3247546386718,684.7995576630527,682.4500976406581,38.6167393930161,2.3494600223946236,3.424517201301529,-1.0750571789069054,-0.02035680001149731,0.007611321490904915,0.407799548992801,-0.0034400421948215243,1,SPY
2026-01-21,681.77685546875,685.0991655259935,674.5452667925615,676.0572511802958,127844500,686.2858703613281,676.6642468261718,684.3345265562368,682.4002278501464,48.45464654412839,1.9342987060904306,3.1264735022593095,-1.192174796168879,0.0115411092816613,0.008382530285448941,0.14532091418189563,0.0075556062944930336,1,SPY
2026-01-22,685.3379516601562,687.476610793547,683.2888434897402,686.2033478813381,77112200,686.2261901855469,677.0618713378906,684.4888996491475,682.6178370212582,56.97905192618437,1.8710626278892732,2.8753913273853025,-1.0043286994960292,0.005223257672714476,0.00854621032767183,-0.3968281779818451,0.012223521472139565,1,SPY
2026-01-23,685.5865478515625,687.3074439470811,683.5274830754288,684.5123006998919,63059600,686.1983337402344,677.2567883300782,684.6577686033652,682.8377415272066,56.11131324982117,1.820027076158567,2.6643184771399557,-0.8442914009813887,0.00036273518897367296,0.008547184128578942,-0.18223575517233326,0.012299263241086322,1,SPY
2026-01-26,689.068115234375,690.4607389282814,686.2729717064406,686.8399658941375,60473800,686.0650451660156,677.4903918457031,685.3362834696744,683.2992506907005,55.1617495707498,2.0370327789738667,2.538861337506738,-0.5018285585328712,0.00507823176187272,0.008428009117725078,-0.041005651796078624,0.017089132964868137,1,SPY
2026-01-27,691.8134765625,692.8480177488461,689.9036431059924,690.5104039402848,55506100,686.0978698730469,677.7713659667969,686.3327747147245,683.9299340886116,53.898273356230455,2.402840626112834,2.5116571952279574,-0.1088165691151235,0.003984165378470905,0.008517199317292693,-0.08214631790957405,0.02071806408592214,0,SPY
2026-01-28,691.7438354492188,694.1510864943795,690.271678492269,693.3652237572153,61172200,686.2619934082031,678.2758825683594,687.1652455969544,684.5087415968047,56.4830607763107,2.6565040001496527,2.5406265562122967,0.115877443937356,-0.0001006645803248718,0.008486791198839915,0.1020806722144052,0.01985615768890625,0,SPY
2026-01-29,690.3711547851562,693.375209936545,681.2098793986574,692.7087686795362,97486200,686.6280517578125,678.7551293945312,687.6584623951393,684.9429944255714,54.886713397803774,2.7154679695678396,2.5755948388834056,0.13987313068443408,-0.001984377154833794,0.008337103911551475,0.5936356711055022,0.017113720232194707,0,SPY
2026-01-30,688.3121337890625,690.540343876794,683.4877957603626,688.1330925763239,101835100,686.6011962890625,679.3173657226563,687.7590272249736,685.1925603043486,47.60605704500814,2.5664669206249755,2.5737692552317197,-0.007302334606744232,-0.0029824841055743345,0.008368042203579984,0.044610416653844354,0.013240892284326566,0,SPY
2026-02-02,691.73388671875,693.2458711004026,685.7755608588325,685.9347490634862,79286500,686.9742126464844,680.0589184570313,688.3705440701699,685.6771030017117,50.270481289387085,2.6934410684582417,2.5977036178770243,0.09573745058121741,0.00497122273706152,0.008504495857905239,-0.22142267253628656,0.01716758349145353,0,SPY
2026-02-03,685.885009765625,693.2757257351432,680.4140840721383,692.529690413304,107904600,688.1628967285156,680.6329125976563,687.988154177163,685.6925035027423,45.81853301011646,2.295650674420699,2.5372930291857596,-0.24164235476506057,-0.008455385901172563,0.005579861419632767,0.3609454320722947,0.00771649015314857,1,SPY
2026-02-04,682.5626831054688,687.7948875474046,678.1561081391175,686.7006659106327,105204600,688.2414794921875,681.3407995605469,687.1534663199792,685.4606649547961,45.88194659055791,1.6928013651830724,2.3683946963852223,-0.6755933312021498,-0.004843853725993386,0.004730887503572201,-0.025022102857524153,0.0017933515000274625,1,SPY
2026-02-05,674.0379638671875,680.0758839506523,672.2176206040476,677.3404209861714,113610800,687.1114807128906,681.7492614746094,685.1356967118575,684.6145389483066,37.24699303334319,0.521157763550832,1.9989473098183443,-1.4777895462675124,-0.012489284060324235,0.005804177357901288,0.07990335023373496,-0.011311046513996281,1,SPY
